subscription_id,student_id,created_date,subscription_period_start,cancelled_date,next_charge_date,updated_date,end_date,state,subscription_type
8900,275282,"2022-05-28 21:21:25","2022-05-28 21:21:25","2022-06-14 16:10:50","2022-06-28 21:21:25",NULL,"2022-06-28 21:41:18",3,0
8901,274929,"2022-05-29 02:58:58","2022-05-29 02:58:58",NULL,"2023-05-29 02:58:58",NULL,"2022-07-01 07:20:30",3,2
8902,275293,"2022-05-29 05:53:46","2022-05-29 05:53:46","2022-07-25 14:31:44","2023-05-29 05:53:46",NULL,"2023-05-29 05:53:46",2,2
8903,275033,"2022-05-29 10:46:03","2022-05-29 10:46:03",NULL,"2023-05-29 10:46:03",NULL,NULL,1,2
8904,618,"2022-05-29 11:00:54","2022-05-29 11:00:54",NULL,"2023-05-29 11:00:54",NULL,NULL,1,2
8905,274645,"2022-05-29 11:45:20","2022-05-29 11:45:20","2022-07-01 19:01:32","2023-05-29 11:45:20",NULL,"2023-05-29 11:45:20",2,2
8906,275334,"2022-05-29 12:50:15","2022-05-29 12:50:15",NULL,"2023-05-29 12:50:15",NULL,NULL,1,2
8907,275008,"2022-05-29 14:42:27","2022-05-29 14:42:27",NULL,"2023-05-29 14:42:27",NULL,NULL,1,2
8908,273599,"2022-05-29 14:42:50","2022-05-29 14:42:50",NULL,"2023-05-29 14:42:50",NULL,"2022-05-30 06:42:11",3,2
8909,275343,"2022-05-29 15:18:08","2022-05-29 15:18:08",NULL,"2023-05-29 15:18:08",NULL,NULL,1,2
8910,275346,"2022-05-29 15:37:36","2022-05-29 15:37:36",NULL,"2023-05-29 15:37:36",NULL,NULL,1,2
8911,275141,"2022-05-29 15:38:33","2022-05-29 15:38:33",NULL,"2023-05-29 15:38:33",NULL,"2022-06-03 06:08:38",3,2
8912,275347,"2022-05-29 15:43:20","2022-05-29 15:43:20",NULL,"2023-05-29 15:43:20",NULL,NULL,1,2
8913,55811,"2022-05-29 15:54:50","2022-05-29 15:54:50",NULL,"2023-05-29 15:54:50",NULL,NULL,1,2
8914,179103,"2022-05-29 16:01:09","2022-05-29 16:01:09",NULL,"2023-05-29 16:01:09",NULL,NULL,1,2
8916,275290,"2022-05-29 18:09:28","2022-05-29 18:09:28",NULL,"2023-05-29 18:09:28",NULL,NULL,1,2
8917,7955,"2022-05-29 18:54:41","2022-05-29 18:54:41",NULL,"2023-05-29 18:54:41",NULL,NULL,1,2
8918,270928,"2022-05-29 18:58:07","2022-05-29 18:58:07",NULL,"2023-05-29 18:58:07",NULL,NULL,1,2
8919,267488,"2022-05-29 20:45:05","2022-05-29 20:45:05",NULL,"2023-05-29 20:45:05",NULL,NULL,1,2
8920,149849,"2022-05-29 21:26:04","2022-05-29 21:26:04",NULL,"2023-05-29 21:26:04",NULL,NULL,1,2
8921,275286,"2022-05-29 21:31:29","2022-05-29 21:31:29",NULL,"2023-05-29 21:31:29",NULL,NULL,1,2
8922,275371,"2022-05-29 22:09:26","2022-05-29 22:09:26",NULL,"2023-05-29 22:09:26",NULL,NULL,1,2
8923,275373,"2022-05-29 22:24:40","2022-05-29 22:24:40",NULL,"2023-05-29 22:24:40",NULL,NULL,1,2
8925,275375,"2022-05-29 22:50:23","2022-05-29 22:50:23",NULL,"2023-05-29 22:50:23",NULL,NULL,1,2
8926,263456,"2022-05-29 23:54:33","2022-05-29 23:54:33",NULL,"2023-05-29 23:54:33",NULL,NULL,1,2
8927,212436,"2022-05-30 00:17:19","2022-05-30 00:17:19",NULL,"2023-05-30 00:17:19",NULL,NULL,1,2
8928,1480,"2022-05-30 02:09:13","2022-05-30 02:09:13",NULL,"2023-05-30 02:09:13",NULL,NULL,1,2
8929,267235,"2022-05-30 03:11:09","2022-05-30 03:11:09",NULL,"2023-05-30 03:11:09",NULL,NULL,1,2
8930,273936,"2022-05-30 03:11:56","2022-05-30 03:11:56",NULL,"2023-05-30 03:11:56",NULL,NULL,1,2
8931,275389,"2022-05-30 04:12:42","2022-05-30 04:12:42","2022-10-02 04:46:45","2022-09-30 04:12:42",NULL,"2022-10-30 04:20:47",3,0
8933,274861,"2022-05-30 07:02:48","2022-05-30 07:02:48",NULL,"2023-05-30 07:02:48",NULL,NULL,1,2
8934,159071,"2022-05-30 07:35:03","2022-05-30 07:35:03",NULL,"2023-01-30 07:35:03",NULL,NULL,1,0
8935,275402,"2022-05-30 08:00:14","2022-05-30 08:00:14",NULL,"2023-05-30 08:00:14",NULL,NULL,1,2
8936,2851,"2022-05-30 08:26:14","2022-05-30 08:26:14",NULL,"2023-05-30 08:26:14",NULL,NULL,1,2
8937,275412,"2022-05-30 10:12:14","2022-05-30 10:12:14",NULL,"2023-05-30 10:12:14",NULL,NULL,1,2
8938,11709,"2022-05-30 10:16:25","2022-05-30 10:16:25",NULL,"2023-05-30 10:16:25",NULL,NULL,1,2
8939,274087,"2022-05-30 11:16:51","2022-05-30 11:16:51",NULL,"2023-05-30 11:16:51",NULL,NULL,1,2
8940,270183,"2022-05-30 11:19:28","2022-05-30 11:19:28",NULL,"2023-05-30 11:19:28",NULL,NULL,1,2
8941,210318,"2022-05-30 11:53:56","2022-05-30 11:53:56",NULL,"2023-05-30 11:53:56",NULL,NULL,1,2
8942,271352,"2022-05-30 13:02:00","2022-05-30 13:02:00","2022-06-28 12:19:10","2023-05-30 13:02:00",NULL,"2022-06-28 14:26:25",3,2
8943,275438,"2022-05-30 13:58:52","2022-05-30 13:58:52",NULL,"2023-05-30 13:58:52",NULL,NULL,1,2
8945,275444,"2022-05-30 14:27:15","2022-05-30 14:27:15",NULL,"2024-11-25 21:31:13",NULL,NULL,1,2
8946,274882,"2022-05-30 14:28:18","2022-05-30 14:28:18",NULL,"2023-05-30 14:28:18",NULL,NULL,1,2
8947,273992,"2022-05-30 15:09:12","2022-05-30 15:09:12",NULL,"2023-05-30 15:09:12",NULL,NULL,1,2
8948,275449,"2022-05-30 15:32:02","2022-05-30 15:32:02",NULL,"2023-05-30 15:32:02",NULL,NULL,1,2
8949,274906,"2022-05-30 16:13:53","2022-05-30 16:13:53",NULL,"2023-05-30 16:13:53",NULL,NULL,1,2
8950,211222,"2022-05-30 16:25:12","2022-05-30 16:25:12",NULL,"2023-05-30 16:25:12",NULL,NULL,1,2
8951,274278,"2022-05-30 17:47:11","2022-05-30 17:47:11",NULL,"2023-05-30 17:47:11",NULL,NULL,1,2
8952,274901,"2022-05-30 19:29:31","2022-05-30 19:29:31","2022-05-30 19:39:50","2023-05-30 19:29:31",NULL,"2023-05-30 19:29:31",2,2
8953,275468,"2022-05-30 19:49:11","2022-05-30 19:49:11","2022-09-16 16:50:47","2023-05-30 19:49:11",NULL,"2023-05-30 19:49:11",2,2
8954,175723,"2022-05-30 20:22:48","2022-05-30 20:22:48",NULL,"2023-05-30 20:22:48",NULL,NULL,1,2
8955,275479,"2022-05-30 22:30:50","2022-05-30 22:30:50","2022-08-25 04:03:45","2023-05-30 22:30:50",NULL,"2023-05-30 22:30:50",2,2
8956,187639,"2022-05-31 00:11:35","2022-05-31 00:11:35",NULL,"2023-05-31 00:11:35",NULL,NULL,1,2
8957,275486,"2022-05-31 01:32:22","2022-05-31 01:32:22",NULL,"2023-05-31 01:32:22",NULL,NULL,1,2
8958,17987,"2022-05-31 01:32:51","2022-05-31 01:32:51",NULL,"2023-05-31 01:32:51",NULL,NULL,1,2
8959,271856,"2022-05-31 02:14:41","2022-05-31 02:14:41",NULL,"2023-05-31 02:14:41",NULL,NULL,1,2
8960,275490,"2022-05-31 03:15:09","2022-05-31 03:15:09",NULL,"2023-05-31 03:15:09",NULL,NULL,1,2
8961,275163,"2022-05-31 03:26:29","2022-05-31 03:26:29",NULL,"2023-05-31 03:26:29",NULL,NULL,1,2
8962,274663,"2022-05-31 03:57:51","2022-05-31 03:57:51","2022-10-24 02:51:52","2023-05-31 03:57:51",NULL,"2023-05-31 03:57:51",2,2
8963,217155,"2022-05-31 05:25:43","2022-05-31 05:25:43","2022-06-28 14:29:15","2023-05-31 05:25:43",NULL,"2022-06-30 05:43:53",3,2
8964,275498,"2022-05-31 05:36:25","2022-05-31 05:36:25",NULL,"2023-05-31 05:36:25",NULL,NULL,1,2
8965,275503,"2022-05-31 06:45:52","2022-05-31 06:45:52",NULL,"2023-05-31 06:45:52",NULL,NULL,1,2
8966,274050,"2022-05-31 07:17:18","2022-05-31 07:17:18",NULL,"2023-05-31 07:17:18",NULL,NULL,1,2
8967,275408,"2022-05-31 07:48:21","2022-05-31 07:48:21",NULL,"2023-05-31 07:48:21",NULL,NULL,1,2
8968,127755,"2022-05-31 07:54:43","2022-05-31 07:54:43",NULL,"2023-05-31 07:54:43",NULL,NULL,1,2
8969,224777,"2022-05-31 08:06:21","2022-05-31 08:06:21",NULL,"2024-11-26 10:15:08",NULL,NULL,1,2
8970,275510,"2022-05-31 08:21:00","2022-05-31 08:21:00",NULL,"2023-05-31 08:21:00",NULL,NULL,1,2
8971,275513,"2022-05-31 08:58:42","2022-05-31 08:58:42",NULL,"2023-05-31 08:58:42",NULL,NULL,1,2
8972,219809,"2022-05-31 10:37:28","2022-05-31 10:37:28",NULL,"2023-05-31 10:37:28",NULL,NULL,1,2
8973,269937,"2022-05-31 11:29:54","2022-05-31 11:29:54",NULL,"2023-05-31 11:29:54",NULL,NULL,1,2
8974,210409,"2022-05-31 11:30:33","2022-05-31 11:30:33",NULL,"2023-05-31 11:30:33",NULL,NULL,1,2
8975,275529,"2022-05-31 11:37:40","2022-05-31 11:37:40",NULL,"2023-05-31 11:37:40",NULL,NULL,1,2
8976,145713,"2022-05-31 11:45:09","2022-05-31 11:45:09",NULL,"2023-05-31 11:45:09",NULL,NULL,1,2
8977,182897,"2022-05-31 11:45:51","2022-05-31 11:45:51","2022-06-13 13:32:00","2023-05-31 11:45:51",NULL,"2023-05-31 11:45:51",2,2
8978,275470,"2022-05-31 12:01:13","2022-05-31 12:01:13",NULL,"2023-05-31 12:01:13",NULL,NULL,1,2
8979,275532,"2022-05-31 12:36:34","2022-05-31 12:36:34",NULL,"2023-05-31 12:36:34",NULL,NULL,1,2
8980,275533,"2022-05-31 13:02:11","2022-05-31 13:02:11","2023-01-24 06:50:50","2023-05-31 13:02:11",NULL,"2023-05-31 13:02:11",2,2
8981,271082,"2022-05-31 13:21:59","2022-05-31 13:21:59","2023-01-16 13:49:00","2023-05-31 13:21:59",NULL,"2023-05-31 13:21:59",2,2
8982,156409,"2022-05-31 14:03:29","2022-05-31 14:03:29",NULL,"2022-06-30 14:03:29",NULL,"2022-08-11 14:41:01",3,0
8983,275100,"2022-05-31 14:30:18","2022-05-31 14:30:18",NULL,"2023-05-31 14:30:18",NULL,NULL,1,2
8984,142856,"2022-05-31 14:33:03","2022-05-31 14:33:03",NULL,"2023-05-31 14:33:03",NULL,NULL,1,2
8985,275548,"2022-05-31 15:13:59","2022-05-31 15:13:59",NULL,"2023-05-31 15:13:59",NULL,NULL,1,2
8986,272586,"2022-05-31 15:15:28","2022-05-31 15:15:28",NULL,"2023-05-31 15:15:28",NULL,NULL,1,2
8987,275422,"2022-05-31 15:21:21","2022-05-31 15:21:21",NULL,"2023-05-31 15:21:21",NULL,NULL,1,2
8988,236968,"2022-05-31 15:45:28","2022-05-31 15:45:28",NULL,"2023-05-31 15:45:28",NULL,NULL,1,2
8989,275554,"2022-05-31 16:03:48","2022-05-31 16:03:48",NULL,"2023-05-31 16:03:48",NULL,NULL,1,2
8990,275552,"2022-05-31 16:05:19","2022-05-31 16:05:19",NULL,"2023-05-31 16:05:19",NULL,NULL,1,2
8991,275132,"2022-05-31 16:17:03","2022-05-31 16:17:03","2023-01-20 03:43:29","2023-05-31 16:17:03",NULL,"2023-05-31 16:17:03",2,2
8992,34121,"2022-05-31 16:45:47","2022-05-31 16:45:47","2022-05-31 16:56:28","2023-05-31 16:45:47",NULL,"2023-05-31 16:45:47",2,2
8993,227760,"2022-05-31 17:04:20","2022-05-31 17:04:20",NULL,"2023-05-31 17:04:20",NULL,NULL,1,2
8994,275158,"2022-05-31 17:04:35","2022-05-31 17:04:35",NULL,"2024-01-18 14:50:37","2023-01-18 14:50:40",NULL,1,2
8995,275566,"2022-05-31 17:16:01","2022-05-31 17:16:01",NULL,"2023-05-31 17:16:01",NULL,NULL,1,2
8996,275565,"2022-05-31 17:17:39","2022-05-31 17:17:39","2022-05-31 17:20:02","2023-05-31 17:17:39",NULL,"2022-06-01 12:39:15",3,2
8997,225103,"2022-05-31 18:02:30","2022-05-31 18:02:30",NULL,"2023-05-31 18:02:30",NULL,NULL,1,2
8998,275413,"2022-05-31 18:16:11","2022-05-31 18:16:11",NULL,"2023-05-31 18:16:11",NULL,NULL,1,2
8999,271098,"2022-05-31 18:36:13","2022-05-31 18:36:13",NULL,"2023-05-31 18:36:13",NULL,NULL,1,2
9000,243273,"2022-05-31 18:45:53","2022-05-31 18:45:53",NULL,"2023-05-31 18:45:53",NULL,NULL,1,2
9001,274611,"2022-05-31 18:52:51","2022-05-31 18:52:51",NULL,"2023-05-31 18:52:51",NULL,NULL,1,2
9002,275039,"2022-05-31 19:13:25","2022-05-31 19:13:25","2022-06-24 07:40:04","2022-06-30 19:13:25",NULL,"2022-06-30 19:21:13",3,0
9003,275573,"2022-05-31 19:34:35","2022-05-31 19:34:35","2022-06-21 12:35:20","2023-05-31 19:34:35",NULL,"2022-06-24 16:15:21",3,2
9004,275574,"2022-05-31 19:51:09","2022-05-31 19:51:09",NULL,"2023-05-31 19:51:09",NULL,NULL,1,2
9005,275362,"2022-05-31 19:53:17","2022-05-31 19:53:17",NULL,"2023-05-31 19:53:17",NULL,NULL,1,2
9006,275038,"2022-05-31 19:57:47","2022-05-31 19:57:47",NULL,"2022-06-30 19:57:47",NULL,"2022-06-27 11:37:58",3,0
9007,274475,"2022-05-31 20:10:32","2022-05-31 20:10:32","2022-05-31 20:14:38","2023-05-31 20:10:32",NULL,"2023-05-31 20:10:32",2,2
9008,268178,"2022-05-31 20:15:04","2022-05-31 20:15:04",NULL,"2023-05-31 20:15:04",NULL,NULL,1,2
9009,275582,"2022-05-31 20:42:04","2022-05-31 20:42:04",NULL,"2023-05-31 20:42:04",NULL,NULL,1,2
9010,165327,"2022-05-31 21:02:52","2022-05-31 21:02:52",NULL,"2023-05-31 21:02:52",NULL,NULL,1,2
9011,275148,"2022-05-31 21:31:57","2022-05-31 21:31:57",NULL,"2023-05-31 21:31:57",NULL,NULL,1,2
9012,275583,"2022-05-31 22:00:34","2022-05-31 22:00:34",NULL,"2023-05-31 22:00:34",NULL,NULL,1,2
9013,214633,"2022-05-31 22:10:01","2022-05-31 22:10:01",NULL,"2023-05-31 22:10:01",NULL,NULL,1,2
9014,275572,"2022-05-31 22:31:23","2022-05-31 22:31:23",NULL,"2023-05-31 22:31:23",NULL,NULL,1,2
9015,271114,"2022-05-31 22:55:23","2022-05-31 22:55:23",NULL,"2023-05-31 22:55:23",NULL,NULL,1,2
9016,275590,"2022-05-31 23:26:11","2022-05-31 23:26:11","2023-01-23 21:45:20","2023-05-31 23:26:11",NULL,"2023-05-31 23:26:11",2,2
9017,275591,"2022-05-31 23:26:31","2022-05-31 23:26:31",NULL,"2023-05-31 23:26:31",NULL,NULL,1,2
9018,235034,"2022-05-31 23:49:39","2022-05-31 23:49:39",NULL,"2023-05-31 23:49:39",NULL,NULL,1,2
9019,275592,"2022-06-01 00:13:17","2022-06-01 00:13:17",NULL,"2023-06-01 00:13:17",NULL,NULL,1,2
9020,275571,"2022-06-01 00:15:28","2022-06-01 00:15:28",NULL,"2025-01-19 12:26:29",NULL,NULL,1,2
9021,275440,"2022-06-01 00:23:28","2022-06-01 00:23:28",NULL,"2023-06-01 00:23:28",NULL,NULL,1,2
9022,275593,"2022-06-01 00:24:14","2022-06-01 00:24:14",NULL,"2023-06-01 00:24:14",NULL,NULL,1,2
9023,115019,"2022-06-01 00:44:00","2022-06-01 00:44:00",NULL,"2023-06-01 00:44:00",NULL,NULL,1,2
9024,275598,"2022-06-01 00:45:27","2022-06-01 00:45:27",NULL,"2023-06-01 00:45:27",NULL,NULL,1,2
9025,177087,"2022-06-01 00:57:02","2022-06-01 00:57:02","2022-10-23 15:08:21","2023-06-01 00:57:02",NULL,"2023-06-01 00:57:02",2,2
9026,275589,"2022-06-01 01:04:04","2022-06-01 01:04:04","2022-07-16 17:03:59","2023-06-01 01:04:04",NULL,"2023-06-01 01:04:04",2,2
9027,271925,"2022-06-01 01:10:02","2022-06-01 01:10:02",NULL,"2023-06-01 01:10:02",NULL,NULL,1,2
9028,261004,"2022-06-01 01:31:12","2022-06-01 01:31:12",NULL,"2023-06-01 01:31:12",NULL,NULL,1,2
9029,275612,"2022-06-01 01:42:25","2022-06-01 01:42:25","2022-12-21 16:09:27","2023-06-01 01:42:25",NULL,"2023-06-01 01:42:25",2,2
9030,275629,"2022-06-01 02:21:33","2022-06-01 02:21:33",NULL,"2023-06-01 02:21:33",NULL,NULL,1,2
9031,275624,"2022-06-01 02:22:01","2022-06-01 02:22:01",NULL,"2023-06-01 02:22:01",NULL,NULL,1,2
9032,275637,"2022-06-01 02:45:47","2022-06-01 02:45:47",NULL,"2023-06-01 02:45:47",NULL,NULL,1,2
9033,1159,"2022-06-01 03:05:11","2022-06-01 03:05:11",NULL,"2023-06-01 03:05:11",NULL,NULL,1,2
9034,275644,"2022-06-01 03:12:35","2022-06-01 03:12:35",NULL,"2023-06-01 03:12:35",NULL,NULL,1,2
9035,275457,"2022-06-01 03:24:40","2022-06-01 03:24:40",NULL,"2023-06-01 03:24:40",NULL,NULL,1,2
9036,275165,"2022-06-01 03:28:38","2022-06-01 03:28:38",NULL,"2023-06-01 03:28:38",NULL,NULL,1,2
9037,274746,"2022-06-01 03:38:32","2022-06-01 03:38:32",NULL,"2023-06-01 03:38:32",NULL,NULL,1,2
9038,275659,"2022-06-01 03:40:55","2022-06-01 03:40:55",NULL,"2023-06-01 03:40:55",NULL,NULL,1,2
9039,275518,"2022-06-01 03:44:30","2022-06-01 03:44:30",NULL,"2023-06-01 03:44:30",NULL,NULL,1,2
9040,275660,"2022-06-01 03:44:57","2022-06-01 03:44:57",NULL,"2023-06-01 03:44:57",NULL,NULL,1,2
9041,272570,"2022-06-01 03:46:52","2022-06-01 03:46:52",NULL,"2023-06-01 03:46:52",NULL,NULL,1,2
9042,275495,"2022-06-01 03:52:52","2022-06-01 03:52:52",NULL,"2023-06-01 03:52:52",NULL,NULL,1,2
9044,275534,"2022-06-01 04:18:28","2022-06-01 04:18:28",NULL,"2023-06-01 04:18:28",NULL,NULL,1,2
9045,147802,"2022-06-01 04:31:57","2022-06-01 04:31:57",NULL,"2023-06-01 04:31:57",NULL,NULL,1,2
9046,275516,"2022-06-01 04:35:28","2022-06-01 04:35:28",NULL,"2023-06-01 04:35:28",NULL,NULL,1,2
9047,275677,"2022-06-01 04:44:55","2022-06-01 04:44:55","2022-07-14 05:58:47","2023-06-01 04:44:55",NULL,"2023-06-01 04:44:55",2,2
9048,275253,"2022-06-01 04:49:10","2022-06-01 04:49:10",NULL,"2023-06-01 04:49:10",NULL,NULL,1,2
9049,275682,"2022-06-01 05:22:23","2022-06-01 05:22:23",NULL,"2023-06-01 05:22:23",NULL,NULL,1,2
9050,267090,"2022-06-01 05:29:05","2022-06-01 05:29:05",NULL,"2023-06-01 05:29:05",NULL,NULL,1,2
9051,275684,"2022-06-01 05:30:45","2022-06-01 05:30:45",NULL,"2023-06-01 05:30:45",NULL,NULL,1,2
9052,275689,"2022-06-01 05:45:06","2022-06-01 05:45:06",NULL,"2023-06-01 05:45:06",NULL,NULL,1,2
9053,267878,"2022-06-01 05:46:41","2022-06-01 05:46:41",NULL,"2023-06-01 05:46:41",NULL,NULL,1,2
9054,2881,"2022-06-01 05:49:14","2022-06-01 05:49:14",NULL,"2023-06-01 05:49:14",NULL,NULL,1,2
9055,170962,"2022-06-01 06:13:35","2022-06-01 06:13:35",NULL,"2023-06-01 06:13:35",NULL,NULL,1,2
9056,264954,"2022-06-01 06:15:59","2022-06-01 06:15:59",NULL,"2023-06-01 06:15:59",NULL,"2022-07-01 07:09:26",3,2
9057,275694,"2022-06-01 06:32:00","2022-06-01 06:32:00",NULL,"2023-06-01 06:32:00",NULL,NULL,1,2
9058,274994,"2022-06-01 06:39:29","2022-06-01 06:39:29",NULL,"2023-06-01 06:39:29",NULL,NULL,1,2
9059,225394,"2022-06-01 06:40:01","2022-06-01 06:40:01",NULL,"2023-06-01 06:40:01",NULL,NULL,1,2
9060,215160,"2022-06-01 06:49:55","2022-06-01 06:49:55",NULL,"2023-06-01 06:49:55",NULL,NULL,1,2
9061,271054,"2022-06-01 07:06:47","2022-06-01 07:06:47","2022-06-04 16:58:42","2023-06-01 07:06:47",NULL,"2022-06-06 06:21:45",3,2
9062,275741,"2022-06-01 11:27:36","2022-06-01 11:27:36",NULL,"2023-06-01 11:27:36",NULL,NULL,1,2
9063,275757,"2022-06-01 14:16:06","2022-06-01 14:16:06",NULL,"2023-06-01 14:16:06",NULL,NULL,1,2
9064,275575,"2022-06-01 15:30:35","2022-06-01 15:30:35",NULL,"2023-06-01 15:30:35",NULL,"2022-06-06 06:38:52",3,2
9065,161693,"2022-06-02 10:10:57","2022-06-02 10:10:57",NULL,"2023-02-02 10:10:57",NULL,NULL,1,0
9066,276112,"2022-06-02 17:11:59","2022-06-02 17:11:59",NULL,"2023-06-02 17:11:59",NULL,NULL,1,2
9067,275788,"2022-06-02 17:15:15","2022-06-02 17:15:15","2022-06-20 18:30:39","2022-07-02 17:15:15",NULL,"2022-07-02 17:21:49",3,0
9068,276130,"2022-06-02 17:40:25","2022-06-02 17:40:25",NULL,"2023-06-02 17:40:25",NULL,"2022-06-06 06:33:21",3,2
9069,275992,"2022-06-02 18:55:03","2022-06-02 18:55:03",NULL,"2023-06-02 18:55:03",NULL,NULL,1,2
9070,275567,"2022-06-02 21:17:18","2022-06-02 21:17:18","2022-07-01 23:41:22","2022-07-02 21:17:18",NULL,"2022-07-02 21:21:28",3,0
9071,275215,"2022-06-02 23:57:04","2022-06-02 23:57:04","2022-06-06 04:39:03","2022-07-02 23:57:04",NULL,"2022-06-06 06:42:56",3,0
9072,276238,"2022-06-03 00:02:02","2022-06-03 00:02:02","2022-06-26 19:14:52","2022-07-03 00:02:02",NULL,"2022-06-28 06:27:59",3,0
9073,276261,"2022-06-03 02:26:40","2022-06-03 02:26:40",NULL,"2023-06-03 02:26:40",NULL,"2022-06-28 06:30:09",3,2
9074,238267,"2022-06-03 04:35:00","2022-06-03 04:35:00",NULL,"2022-07-03 04:35:00",NULL,"2022-07-16 05:00:54",3,0
9077,276395,"2022-06-03 14:49:07","2022-06-03 14:49:07","2022-08-18 15:58:48","2022-09-03 14:49:07",NULL,"2022-09-03 15:01:05",3,0
9078,276414,"2022-06-03 16:44:58","2022-06-03 16:44:58",NULL,"2022-07-03 16:44:58",NULL,"2022-07-16 17:21:18",3,0
9079,276420,"2022-06-03 18:21:47","2022-06-03 18:21:47",NULL,"2023-06-03 18:21:47",NULL,NULL,1,2
9080,276232,"2022-06-03 19:05:46","2022-06-03 19:05:46",NULL,"2023-06-03 19:05:46",NULL,NULL,1,2
9081,275799,"2022-06-03 20:13:07","2022-06-03 20:13:07",NULL,"2023-06-03 20:13:07",NULL,NULL,1,2
9082,276479,"2022-06-04 01:42:15","2022-06-04 01:42:15",NULL,"2023-06-04 01:42:15",NULL,NULL,1,2
9083,276480,"2022-06-04 01:49:58","2022-06-04 01:49:58","2022-06-22 21:33:51","2023-06-04 01:49:58",NULL,"2023-06-04 01:49:58",2,2
9084,276510,"2022-06-04 10:35:40","2022-06-04 10:35:40",NULL,"2023-06-04 10:35:40",NULL,NULL,1,2
9085,276439,"2022-06-04 14:39:15","2022-06-04 14:39:15","2022-10-01 14:07:26","2022-10-04 14:39:15",NULL,"2022-10-04 14:40:58",3,0
9086,276490,"2022-06-04 16:30:37","2022-06-04 16:30:37","2022-06-22 18:04:54","2022-07-04 16:30:37",NULL,"2022-07-04 16:41:33",3,0
9087,276553,"2022-06-04 16:47:31","2022-06-04 16:47:31",NULL,"2023-06-04 16:47:31",NULL,NULL,1,2
9088,276455,"2022-06-04 18:35:29","2022-06-04 18:35:29","2022-07-04 00:21:49","2022-07-04 18:35:29",NULL,"2022-07-04 07:09:44",3,0
9089,270633,"2022-06-04 19:18:54","2022-06-04 19:18:54","2022-06-15 01:43:07","2022-07-04 19:18:54",NULL,"2022-07-04 19:21:25",3,0
9090,276562,"2022-06-04 20:47:08","2022-06-04 20:47:08","2022-07-05 02:57:15","2022-08-04 20:47:08",NULL,"2022-08-04 21:01:13",3,0
9091,276383,"2022-06-05 00:46:09","2022-06-05 00:46:09",NULL,"2023-06-05 00:46:09",NULL,NULL,1,2
9092,276666,"2022-06-05 16:31:47","2022-06-05 16:31:47","2022-07-17 16:32:24","2023-06-05 16:31:47",NULL,"2023-06-05 16:31:47",2,2
9093,276671,"2022-06-05 17:25:55","2022-06-05 17:25:55",NULL,"2023-06-05 17:25:55",NULL,NULL,1,2
9094,10051,"2022-06-05 20:55:04","2022-06-05 20:55:04",NULL,"2022-08-05 20:55:04",NULL,"2022-08-18 21:21:09",3,0
9095,271258,"2022-06-06 06:45:30","2022-06-06 06:45:30",NULL,"2023-06-06 06:45:30",NULL,"2022-10-07 11:33:51",3,2
9096,276708,"2022-06-06 09:00:13","2022-06-06 09:00:13",NULL,"2023-06-06 09:00:13",NULL,"2022-06-13 08:31:56",3,2
9097,248305,"2022-06-06 10:01:24","2022-06-06 10:01:24","2022-07-01 12:39:27","2022-07-06 10:01:24",NULL,"2022-07-06 10:21:29",3,0
9099,276135,"2022-06-06 13:00:18","2022-06-06 13:00:18",NULL,"2023-06-06 13:00:18",NULL,NULL,1,2
9100,276783,"2022-06-06 13:44:59","2022-06-06 13:44:59","2022-09-09 22:35:52","2022-10-06 13:44:59",NULL,"2022-10-06 14:01:13",3,0
9101,276784,"2022-06-06 14:02:52","2022-06-06 14:02:52","2022-10-17 14:21:23","2022-11-06 14:02:52",NULL,"2022-11-06 14:21:01",3,0
9102,153103,"2022-06-06 16:19:41","2022-06-06 16:19:41","2022-07-20 05:39:57","2022-08-06 16:19:41",NULL,"2022-08-06 16:21:08",3,0
9103,276829,"2022-06-06 20:28:12","2022-06-06 20:28:12","2022-08-11 22:26:50","2023-06-06 20:28:12",NULL,"2023-06-06 20:28:12",2,2
9104,276265,"2022-06-06 21:42:44","2022-06-06 21:42:44","2022-06-09 18:02:55","2022-07-06 21:42:44",NULL,"2022-07-06 22:01:04",3,0
9105,2055,"2022-06-07 02:18:34","2022-06-07 02:18:34",NULL,"2023-06-07 02:18:34",NULL,NULL,1,2
9106,276857,"2022-06-07 04:58:00","2022-06-07 04:58:00",NULL,"2023-06-07 04:58:00",NULL,NULL,1,2
9107,276900,"2022-06-07 11:46:06","2022-06-07 11:46:06",NULL,"2022-07-07 11:46:06",NULL,"2022-06-07 12:25:38",3,0
9108,190610,"2022-06-07 14:13:07","2022-06-07 14:13:07","2022-06-07 21:08:41","2022-07-07 14:13:07",NULL,"2022-07-07 14:20:58",3,0
9109,5603,"2022-06-07 17:23:13","2022-06-07 17:23:13",NULL,"2022-07-07 17:23:13",NULL,"2022-07-20 18:01:15",3,0
9110,2737,"2022-06-07 17:30:44","2022-06-07 17:30:44",NULL,"2022-08-07 17:30:44",NULL,"2022-08-20 18:01:09",3,0
9111,276932,"2022-06-07 17:35:58","2022-06-07 17:35:58","2022-11-24 22:01:39","2022-12-07 17:35:58",NULL,"2022-12-07 17:41:16",3,0
9112,274460,"2022-06-07 19:50:08","2022-06-07 19:50:08","2022-11-14 14:03:07","2022-12-07 19:50:08",NULL,"2022-12-07 20:01:30",3,0
