purchase_id,student_id,subscription_id,purchase_date,received_date,price,payment_provider,refund_id,refunded_date,subscription_type
21661,281753,9442,"2022-08-16 16:41:04","2022-08-16 16:41:23",36,3,NULL,NULL,0
21662,172793,8765,"2022-08-16 17:01:20","2022-08-16 17:01:35",36,3,NULL,NULL,0
21664,281769,9443,"2022-08-16 19:21:05","2022-08-16 19:21:23",27,3,NULL,NULL,0
21665,274166,8769,"2022-08-16 20:01:00","2022-08-16 20:01:14",36,3,NULL,NULL,0
21666,169966,9181,"2022-08-16 21:20:31","2022-08-16 21:20:44",36,3,NULL,NULL,0
21667,277814,9182,"2022-08-16 23:00:46","2022-08-16 23:01:15",36,3,NULL,NULL,0
21668,279508,9445,"2022-08-16 23:21:06","2022-08-16 23:21:22",36,3,NULL,NULL,0
21669,261073,9833,"2022-08-17 00:38:09","2022-08-17 00:38:23",27.1,3,NULL,NULL,0
21674,244940,5776,"2022-08-17 08:13:23","2022-08-17 08:13:23",36,1,NULL,NULL,0
21675,166139,5419,"2022-08-17 08:13:32","2022-08-17 08:13:32",36,1,NULL,NULL,0
21676,8396,1990,"2022-08-17 08:13:41","2022-08-17 08:13:42",28.8,1,NULL,NULL,0
21678,265210,9834,"2022-08-17 12:17:26","2022-08-17 12:17:36",36,3,NULL,NULL,0
21680,284748,9835,"2022-08-17 13:18:24","2022-08-17 13:18:39",36,3,NULL,NULL,0
21681,243827,7896,"2022-08-17 14:40:44","2022-08-17 14:41:02",36,3,NULL,NULL,0
21682,263913,7898,"2022-08-17 17:41:24","2022-08-17 17:41:43",36,3,NULL,NULL,0
21683,268242,8563,"2022-08-17 21:00:53","2022-08-17 21:01:15",36,3,NULL,NULL,0
21686,285322,9836,"2022-08-18 04:05:30","2022-08-18 04:05:42",36,3,NULL,NULL,0
21687,228262,5773,"2022-08-18 04:39:21","2022-08-18 04:39:21",41.4,1,NULL,NULL,0
21688,281796,9446,"2022-08-18 06:54:06","2022-08-18 06:54:16",26.93,3,NULL,NULL,0
21690,163887,5174,"2022-08-18 08:03:33","2022-08-18 08:03:33",189.44,1,NULL,"2022-08-18 12:55:04",2
21691,257384,7126,"2022-08-18 08:11:10","2022-08-18 08:11:10",25.2,1,NULL,NULL,0
21692,184573,5782,"2022-08-18 08:11:21","2022-08-18 08:11:21",36,1,NULL,NULL,0
21693,5492,1534,"2022-08-18 08:19:45","2022-08-18 08:19:45",190.53,1,NULL,NULL,2
21696,1641,9837,"2022-08-18 10:14:01","2022-08-18 10:14:21",44.47,3,NULL,NULL,0
21697,286826,9838,"2022-08-18 12:25:39","2022-08-18 12:25:49",44.4,3,NULL,NULL,0
21698,286865,9839,"2022-08-18 12:59:30","2022-08-18 12:59:39",18,3,NULL,NULL,0
21699,215709,9452,"2022-08-18 13:40:50","2022-08-18 13:41:01",27,3,708345335,"2022-08-19 14:27:11",0
21700,286884,9840,"2022-08-18 15:06:04","2022-08-18 15:06:14",27,3,NULL,NULL,0
21701,17780,9841,"2022-08-18 15:44:32","2022-08-18 15:44:44",36,3,NULL,NULL,0
21702,281992,9459,"2022-08-18 16:01:12","2022-08-18 16:01:24",36,3,NULL,NULL,0
21703,262643,9842,"2022-08-18 16:45:09","2022-08-18 16:45:19",36.13,3,NULL,NULL,0
21704,270824,8566,"2022-08-18 19:40:45","2022-08-18 19:40:56",36,3,NULL,NULL,0
21705,286563,9843,"2022-08-18 19:42:55","2022-08-18 19:43:04",174,3,NULL,NULL,2
21706,270988,9201,"2022-08-18 20:41:00","2022-08-18 20:41:11",36,3,NULL,NULL,0
21707,287006,9844,"2022-08-18 20:51:16","2022-08-18 20:51:26",36,3,NULL,NULL,0
21709,24911,9846,"2022-08-18 22:35:26","2022-08-18 22:35:35",184.44,3,NULL,NULL,2
21710,274276,8787,"2022-08-18 22:40:57","2022-08-18 22:41:08",36,3,NULL,NULL,0
21711,287180,9847,"2022-08-19 01:34:14","2022-08-19 01:34:33",27,3,NULL,NULL,0
21712,275173,9848,"2022-08-19 02:51:16","2022-08-19 02:51:26",36,3,NULL,NULL,0
21713,267930,8155,"2022-08-19 04:00:41","2022-08-19 04:00:52",36,3,NULL,NULL,0
21714,158724,9849,"2022-08-19 04:45:37","2022-08-19 04:45:46",36,3,NULL,NULL,0
21715,286824,9850,"2022-08-19 04:53:27","2022-08-19 04:53:36",36,3,NULL,NULL,0
21716,284166,9851,"2022-08-19 05:49:13","2022-08-19 05:49:22",183.92,3,NULL,NULL,2
21717,163736,5179,"2022-08-19 08:02:43","2022-08-19 08:02:45",183.49,1,NULL,NULL,2
21718,212321,5796,"2022-08-19 08:03:46","2022-08-19 08:03:46",38.45,1,NULL,NULL,0
21721,6808,5180,"2022-08-19 08:12:13","2022-08-19 08:12:14",189.32,1,NULL,NULL,2
21723,15932,1527,"2022-08-19 08:13:31","2022-08-19 08:13:31",278.4,1,NULL,NULL,2
21724,284482,9852,"2022-08-19 10:48:59","2022-08-19 10:49:08",27,3,NULL,NULL,0
21725,287245,9853,"2022-08-19 11:48:41","2022-08-19 11:49:01",36,3,NULL,NULL,0
21726,287143,9855,"2022-08-19 13:43:28","2022-08-19 13:43:38",36,3,NULL,NULL,0
21727,282094,9478,"2022-08-19 15:01:04","2022-08-19 15:01:16",36,3,NULL,NULL,0
21728,286717,9856,"2022-08-19 20:26:24","2022-08-19 20:26:34",174,3,NULL,NULL,2
21729,164222,5162,"2022-08-19 21:29:24","2022-08-19 21:29:24",184.44,1,NULL,NULL,2
21730,214361,9426,"2022-08-20 00:40:32","2022-08-20 00:40:42",36,3,NULL,NULL,0
21731,274402,8792,"2022-08-20 03:20:41","2022-08-20 03:20:51",36,3,NULL,NULL,0
21732,286735,9857,"2022-08-20 04:14:44","2022-08-20 04:14:53",174,3,NULL,NULL,2
21733,287334,9858,"2022-08-20 07:06:52","2022-08-20 07:07:02",184.44,3,NULL,NULL,2
21734,285670,9859,"2022-08-20 07:43:09","2022-08-20 07:43:19",36,3,NULL,NULL,0
21737,287214,9860,"2022-08-20 09:04:56","2022-08-20 09:05:05",36,3,NULL,NULL,0
21738,274433,8797,"2022-08-20 11:00:46","2022-08-20 11:01:00",36,3,NULL,NULL,0
21739,287373,9861,"2022-08-20 11:38:42","2022-08-20 11:39:01",220.51,3,NULL,NULL,2
21740,272977,9862,"2022-08-20 11:59:47","2022-08-20 11:59:56",36,3,NULL,NULL,0
21741,278509,9213,"2022-08-20 14:01:01","2022-08-20 14:01:12",27,3,NULL,NULL,0
21742,278055,9214,"2022-08-20 16:41:02","2022-08-20 16:41:14",36,3,NULL,NULL,0
21743,280547,9492,"2022-08-20 19:01:02","2022-08-20 19:01:13",36,3,NULL,NULL,0
21744,287434,9863,"2022-08-20 20:43:53","2022-08-20 20:44:02",184.44,3,NULL,NULL,2
21745,287435,NULL,"2022-08-20 20:54:36","2022-08-20 20:54:45",240,3,NULL,NULL,3
21746,271338,8585,"2022-08-20 21:40:57","2022-08-20 21:41:08",36,3,NULL,NULL,0
21748,287072,9864,"2022-08-21 00:12:03","2022-08-21 00:12:12",27,3,NULL,NULL,0
21749,216694,7924,"2022-08-21 00:40:47","2022-08-21 00:40:57",36,3,NULL,NULL,0
21751,285397,9865,"2022-08-21 02:02:41","2022-08-21 02:02:50",174,3,NULL,NULL,2
21752,287466,9866,"2022-08-21 07:01:04","2022-08-21 07:01:14",184.44,3,NULL,NULL,2
21753,287331,9867,"2022-08-21 07:15:09","2022-08-21 07:15:19",209.77,3,NULL,NULL,2
21754,2737,9868,"2022-08-21 07:59:49","2022-08-21 07:59:58",35.87,3,NULL,NULL,0
21756,157905,4681,"2022-08-21 08:10:41","2022-08-21 08:10:41",36.83,1,NULL,NULL,0
21757,170381,5445,"2022-08-21 08:10:45","2022-08-21 08:10:45",37.8,1,NULL,NULL,0
21758,164904,5203,"2022-08-21 08:15:53","2022-08-21 08:15:54",198.2,1,NULL,NULL,2
21759,172570,5729,"2022-08-21 08:16:54","2022-08-21 08:16:54",41.4,1,NULL,NULL,0
21760,264417,7928,"2022-08-21 10:40:35","2022-08-21 10:40:46",43.04,3,709546453,"2022-08-22 12:11:16",0
21761,287478,9869,"2022-08-21 10:57:37","2022-08-21 10:57:47",27,3,NULL,NULL,0
21762,281294,9870,"2022-08-21 13:25:40","2022-08-21 13:26:00",32.28,3,NULL,NULL,0
21763,286606,9871,"2022-08-21 14:05:48","2022-08-21 14:05:57",27,3,NULL,NULL,0
21764,278788,9223,"2022-08-21 14:40:49","2022-08-21 14:41:01",36,3,NULL,NULL,0
21765,287499,9872,"2022-08-21 15:56:33","2022-08-21 15:56:43",36,3,NULL,NULL,0
21766,268857,8819,"2022-08-21 17:01:11","2022-08-21 17:01:22",44.12,3,NULL,NULL,0
21767,8754,8591,"2022-08-21 17:21:02","2022-08-21 17:21:13",36,3,NULL,NULL,0
21769,281010,9507,"2022-08-21 21:20:38","2022-08-21 21:20:51",42.69,3,NULL,NULL,0
21770,287526,9874,"2022-08-21 21:22:20","2022-08-21 21:22:30",346.65,3,NULL,NULL,2
21772,287436,9875,"2022-08-21 22:17:45","2022-08-21 22:18:05",36,3,NULL,NULL,0
21774,149791,9876,"2022-08-22 04:12:29","2022-08-22 04:12:39",184.44,3,NULL,NULL,2
21775,268045,8160,"2022-08-22 05:20:39","2022-08-22 05:20:48",36,3,NULL,NULL,0
21776,287548,9877,"2022-08-22 05:56:51","2022-08-22 05:57:01",174,3,NULL,NULL,2
21777,1890,1519,"2022-08-22 08:04:27","2022-08-22 08:04:27",38.52,1,NULL,NULL,0
21778,147460,3827,"2022-08-22 08:12:18","2022-08-22 08:12:19",36,1,NULL,NULL,0
21779,1751,63,"2022-08-22 08:12:41","2022-08-22 08:12:42",38.16,1,NULL,NULL,0
21780,15700,4471,"2022-08-22 08:13:39","2022-08-22 08:13:39",159.5,1,NULL,"2022-08-24 11:59:03",2
21783,285915,9878,"2022-08-22 08:57:32","2022-08-22 08:57:41",36,3,NULL,NULL,0
21784,183925,7936,"2022-08-22 09:20:41","2022-08-22 09:20:56",36,3,NULL,NULL,0
21785,261828,9515,"2022-08-22 10:20:40","2022-08-22 10:20:51",36,3,NULL,NULL,0
21786,160960,8118,"2022-08-22 10:56:25","2022-08-22 10:56:34",10,3,NULL,NULL,0
21787,182808,8597,"2022-08-22 13:20:41","2022-08-22 13:20:56",36,3,NULL,NULL,0
21788,156614,9880,"2022-08-22 14:37:24","2022-08-22 14:37:44",44.27,3,NULL,NULL,0
21789,9061,9881,"2022-08-22 14:57:11","2022-08-22 14:57:20",348,3,NULL,NULL,2
21790,280372,9882,"2022-08-22 15:13:17","2022-08-22 15:13:26",10,3,NULL,NULL,0
21791,268113,9232,"2022-08-22 16:21:10","2022-08-22 16:21:22",30.64,3,NULL,NULL,0
21792,287632,9883,"2022-08-22 16:31:28","2022-08-22 16:31:37",184.45,3,NULL,NULL,2
21793,1482,9884,"2022-08-22 16:33:34","2022-08-22 16:33:43",99.35,3,NULL,NULL,2
21794,287618,9885,"2022-08-22 17:11:32","2022-08-22 17:11:41",184.44,3,724800091,"2022-09-21 09:32:25",2
21795,286190,9887,"2022-08-22 20:45:44","2022-08-22 20:45:54",184.44,3,NULL,NULL,2
21796,181902,9888,"2022-08-22 23:05:42","2022-08-22 23:05:52",35.85,3,NULL,NULL,0
21797,278958,9236,"2022-08-23 03:00:51","2022-08-23 03:01:00",36,3,NULL,NULL,0
21798,287330,9889,"2022-08-23 05:55:55","2022-08-23 05:56:04",36,3,NULL,NULL,0
21799,13716,5208,"2022-08-23 08:13:03","2022-08-23 08:13:03",174,1,NULL,"2022-08-25 00:25:06",2
21800,286753,9890,"2022-08-23 08:14:40","2022-08-23 08:14:49",174,3,NULL,NULL,2
21801,6164,5217,"2022-08-23 08:22:12","2022-08-23 08:22:12",102.57,1,NULL,NULL,2
21803,286799,9891,"2022-08-23 08:24:02","2022-08-23 08:24:22",212.15,3,NULL,NULL,2
21804,1362,5216,"2022-08-23 08:25:58","2022-08-23 08:25:58",84.51,1,NULL,NULL,2
21805,709,5215,"2022-08-23 08:28:45","2022-08-23 08:28:45",101.03,1,NULL,NULL,2
21806,287238,9892,"2022-08-23 09:50:49","2022-08-23 09:50:59",174,3,NULL,NULL,2
21807,286607,9893,"2022-08-23 10:04:12","2022-08-23 10:04:21",27,3,NULL,NULL,0
21808,286418,9894,"2022-08-23 12:02:51","2022-08-23 12:03:01",35.98,3,NULL,NULL,0
21809,175418,9895,"2022-08-23 13:00:44","2022-08-23 13:01:08",18,3,NULL,NULL,0
21810,287737,9896,"2022-08-23 14:32:20","2022-08-23 14:32:30",184.44,3,NULL,NULL,2
21811,287739,9897,"2022-08-23 14:38:45","2022-08-23 14:38:54",184.44,3,NULL,NULL,2
21812,287721,9898,"2022-08-23 22:32:29","2022-08-23 22:32:39",36,3,NULL,NULL,0
21814,285191,9899,"2022-08-24 03:06:25","2022-08-24 03:06:34",26.97,3,725709083,"2022-09-23 08:45:56",0
21815,267498,8205,"2022-08-24 03:40:42","2022-08-24 03:40:53",36,3,NULL,NULL,0
21817,287291,9900,"2022-08-24 04:50:41","2022-08-24 04:50:50",174,3,NULL,NULL,2
21819,284180,9901,"2022-08-24 08:23:15","2022-08-24 08:23:24",27.13,3,NULL,NULL,0
21820,272792,9198,"2022-08-24 08:40:41","2022-08-24 08:40:53",43.6,3,NULL,NULL,0
21821,161371,4935,"2022-08-24 08:42:28","2022-08-24 08:42:28",193.66,1,NULL,NULL,2
21822,165433,5228,"2022-08-24 08:43:08","2022-08-24 08:43:08",184.44,1,NULL,NULL,2
21823,162876,6044,"2022-08-24 08:43:40","2022-08-24 08:43:40",38.38,1,NULL,NULL,0
21824,5427,1873,"2022-08-24 08:44:00","2022-08-24 08:44:01",28.8,1,NULL,NULL,0
21825,3991,5226,"2022-08-24 08:45:00","2022-08-24 08:45:00",104.84,1,NULL,NULL,2
21826,165364,5225,"2022-08-24 08:45:17","2022-08-24 08:45:17",184.44,1,NULL,NULL,2
21827,1693,5231,"2022-08-24 08:45:48","2022-08-24 08:45:48",112,1,NULL,"2022-08-24 12:06:09",2
21828,14382,5227,"2022-08-24 09:00:59","2022-08-24 09:00:59",101.1,1,NULL,NULL,2
21829,287565,9902,"2022-08-24 09:03:11","2022-08-24 09:03:31",36,3,NULL,NULL,0
21830,275786,9435,"2022-08-24 16:01:08","2022-08-24 16:01:19",35.88,3,NULL,NULL,0
21831,287896,9903,"2022-08-24 16:39:27","2022-08-24 16:39:37",348,3,NULL,NULL,2
21832,287926,9904,"2022-08-24 20:42:02","2022-08-24 20:42:12",36,3,NULL,NULL,0
21834,287102,9905,"2022-08-25 02:05:05","2022-08-25 02:05:15",174,3,NULL,NULL,2
21835,277012,9249,"2022-08-25 06:00:48","2022-08-25 06:00:59",27,3,NULL,NULL,0
21836,274904,8851,"2022-08-25 08:00:51","2022-08-25 08:01:05",27,3,NULL,NULL,0
21837,86545,5244,"2022-08-25 08:56:26","2022-08-25 08:56:26",99,1,NULL,NULL,2
21838,12739,1591,"2022-08-25 08:58:15","2022-08-25 08:58:16",28.8,1,NULL,NULL,0
21839,165557,5233,"2022-08-25 08:58:30","2022-08-25 08:58:30",200.81,1,NULL,NULL,2
21840,7100,3159,"2022-08-25 08:59:39","2022-08-25 08:59:40",30.53,1,NULL,NULL,0
21841,4672,5240,"2022-08-25 09:11:47","2022-08-25 09:11:48",184.44,1,NULL,NULL,2
21842,137389,4121,"2022-08-25 09:13:12","2022-08-25 09:13:12",37.58,1,NULL,NULL,0
21843,288003,9906,"2022-08-25 09:59:35","2022-08-25 09:59:45",36,3,NULL,NULL,0
21844,287993,9907,"2022-08-25 12:11:20","2022-08-25 12:11:29",19.17,3,NULL,NULL,0
21845,1486,9908,"2022-08-25 13:47:40","2022-08-25 13:48:00",43.71,3,NULL,NULL,0
21846,1486,9909,"2022-08-25 13:48:00","2022-08-25 13:48:10",43.71,3,718528603,"2022-09-07 11:17:46",0
21847,288038,NULL,"2022-08-25 15:07:33","2022-08-25 15:07:43",238.89,3,723883024,"2022-09-19 11:35:44",3
21849,83266,9556,"2022-08-25 15:41:01","2022-08-25 15:42:46",36,3,NULL,NULL,0
21850,145177,8613,"2022-08-25 17:01:00","2022-08-25 17:01:12",36,3,NULL,NULL,0
21851,271664,8614,"2022-08-25 17:01:24","2022-08-25 17:01:35",36,3,NULL,NULL,0
21852,281802,9561,"2022-08-25 17:21:12","2022-08-25 17:21:22",36,3,NULL,NULL,0
21853,268129,8236,"2022-08-25 17:21:12","2022-08-25 17:21:22",43.73,3,NULL,NULL,0
21854,285201,9910,"2022-08-25 17:41:33","2022-08-25 17:41:43",36,3,NULL,NULL,0
21855,258559,9911,"2022-08-25 18:51:17","2022-08-25 18:51:27",172.8,3,NULL,NULL,2
21856,288075,9912,"2022-08-25 19:17:09","2022-08-25 19:17:19",348,3,NULL,NULL,2
21857,288076,9913,"2022-08-25 19:21:47","2022-08-25 19:21:59",348,3,NULL,NULL,2
21858,288077,9914,"2022-08-25 19:25:21","2022-08-25 19:25:30",348,3,NULL,NULL,2
21859,267195,8240,"2022-08-25 21:01:22","2022-08-25 21:01:34",33.83,3,NULL,NULL,0
21860,288098,9915,"2022-08-25 23:16:56","2022-08-25 23:17:06",184.76,3,NULL,NULL,2
21862,282638,9579,"2022-08-26 05:00:32","2022-08-26 05:00:42",36,3,NULL,NULL,0
21863,288122,9916,"2022-08-26 05:30:36","2022-08-26 05:30:45",207.83,3,NULL,NULL,2
21864,180719,8864,"2022-08-26 06:00:39","2022-08-26 06:00:50",36,3,NULL,NULL,0
21865,283854,9917,"2022-08-26 06:51:16","2022-08-26 06:51:26",36,3,NULL,NULL,0
21866,258163,7182,"2022-08-26 09:41:53","2022-08-26 09:41:53",36,1,NULL,NULL,0
21867,6363,5263,"2022-08-26 09:45:13","2022-08-26 09:45:13",107.06,1,NULL,NULL,2
21868,4371,5264,"2022-08-26 09:45:19","2022-08-26 09:45:19",102.23,1,NULL,NULL,2
21869,9380,5254,"2022-08-26 09:47:05","2022-08-26 09:47:06",99,1,NULL,NULL,2
21872,261491,7579,"2022-08-26 09:53:16","2022-08-26 09:53:16",38.38,1,NULL,NULL,0
21873,12330,5262,"2022-08-26 09:54:25","2022-08-26 09:54:25",102.23,1,NULL,NULL,2
21874,286834,9918,"2022-08-26 12:02:42","2022-08-26 12:02:52",43.54,3,NULL,NULL,0
21875,226445,9919,"2022-08-26 12:02:55","2022-08-26 12:03:05",26.85,3,NULL,NULL,0
21876,288142,9920,"2022-08-26 15:18:45","2022-08-26 15:19:05",42.69,3,NULL,NULL,0
21877,265130,7970,"2022-08-26 15:20:55","2022-08-26 15:21:08",35.87,3,NULL,NULL,0
21878,271950,8628,"2022-08-26 18:20:48","2022-08-26 18:20:59",36,3,NULL,NULL,0
21879,282720,9609,"2022-08-26 19:40:57","2022-08-26 19:41:08",36,3,NULL,NULL,0
21880,287427,9921,"2022-08-26 20:24:52","2022-08-26 20:25:02",174,3,NULL,NULL,2
21881,239554,9260,"2022-08-26 21:00:54","2022-08-26 21:01:05",36,3,NULL,NULL,0
21883,288269,9922,"2022-08-27 09:29:45","2022-08-27 09:29:54",184.44,3,NULL,NULL,2
21884,9409,5283,"2022-08-27 09:31:43","2022-08-27 09:31:43",104.94,1,NULL,NULL,2
21885,14347,5268,"2022-08-27 09:31:51","2022-08-27 09:31:51",95.11,1,NULL,NULL,2
21886,2243,5274,"2022-08-27 09:35:41","2022-08-27 09:35:41",104.62,1,NULL,NULL,2
21887,166028,5275,"2022-08-27 09:35:48","2022-08-27 09:35:48",362.01,1,NULL,NULL,2
21889,165955,5287,"2022-08-27 09:42:06","2022-08-27 09:42:06",194.58,1,NULL,NULL,2
21891,7568,5266,"2022-08-27 09:42:15","2022-08-27 09:42:16",109.25,1,NULL,NULL,2
21892,9112,5277,"2022-08-27 09:45:52","2022-08-27 09:45:52",100.42,1,NULL,NULL,2
21893,1311,5276,"2022-08-27 09:45:54","2022-08-27 09:45:54",104.62,1,NULL,NULL,2
21894,13464,5252,"2022-08-27 09:47:14","2022-08-27 09:47:14",102.18,1,NULL,NULL,2
21896,288315,9923,"2022-08-27 15:48:08","2022-08-27 15:48:17",36,3,NULL,NULL,0
21897,283115,9924,"2022-08-27 17:34:38","2022-08-27 17:34:48",348,3,NULL,NULL,2
21898,265110,7983,"2022-08-27 21:20:53","2022-08-27 21:21:05",36,3,NULL,NULL,0
21901,288345,9925,"2022-08-28 06:44:31","2022-08-28 06:44:40",174,3,NULL,NULL,2
21902,263825,9926,"2022-08-28 06:57:25","2022-08-28 06:57:34",36,3,NULL,NULL,0
21903,147733,3918,"2022-08-28 08:01:46","2022-08-28 08:01:46",29.47,1,NULL,NULL,0
21904,151574,4145,"2022-08-28 08:01:57","2022-08-28 08:01:57",38.38,1,NULL,NULL,0
21907,142833,3193,"2022-08-28 08:17:19","2022-08-28 08:17:19",35.58,1,NULL,NULL,0
21908,29758,7698,"2022-08-28 08:18:19","2022-08-28 08:18:19",35.33,1,NULL,NULL,0
21909,158129,5293,"2022-08-28 08:27:28","2022-08-28 08:27:28",37.42,1,NULL,NULL,0
21910,231873,5743,"2022-08-28 08:30:55","2022-08-28 08:30:55",38.16,1,NULL,NULL,0
21911,8432,1576,"2022-08-28 08:33:29","2022-08-28 08:33:30",28.8,1,NULL,NULL,0
21912,254889,6604,"2022-08-28 08:36:35","2022-08-28 08:36:36",38.43,1,NULL,NULL,0
21913,8059,1961,"2022-08-28 08:37:12","2022-08-28 08:37:13",30.82,1,NULL,NULL,0
21915,258337,7196,"2022-08-28 08:41:48","2022-08-28 08:41:48",36,1,NULL,NULL,0
21917,2734,1110,"2022-08-28 08:43:55","2022-08-28 08:43:55",17.79,1,NULL,NULL,0
21918,9372,5019,"2022-08-28 08:45:21","2022-08-28 08:45:21",149.98,1,NULL,NULL,2
21919,287473,9927,"2022-08-28 09:14:07","2022-08-28 09:14:16",174.22,3,NULL,NULL,2
21920,275505,9928,"2022-08-28 10:34:50","2022-08-28 10:35:00",149.99,3,NULL,NULL,2
21921,280548,9929,"2022-08-28 10:35:38","2022-08-28 10:35:48",184.44,3,713602308,"2022-08-31 12:46:22",2
21923,288430,9930,"2022-08-28 12:45:41","2022-08-28 12:46:00",211.28,3,NULL,NULL,2
21924,145723,NULL,"2022-08-28 20:41:11","2022-08-28 20:41:21",240,3,NULL,NULL,3
21925,266366,9282,"2022-08-28 21:41:26","2022-08-28 21:41:37",36,3,NULL,NULL,0
21927,277403,9302,"2022-08-29 06:00:59","2022-08-29 06:01:09",36,3,NULL,NULL,0
21928,288533,9931,"2022-08-29 08:05:01","2022-08-29 08:05:11",184.44,3,NULL,NULL,2
21929,4388,4393,"2022-08-29 08:25:44","2022-08-29 08:25:43",149.98,1,NULL,"2022-08-29 13:09:32",2
21930,3787,1498,"2022-08-29 08:28:18","2022-08-29 08:28:19",196.89,1,NULL,NULL,2
21931,288579,9933,"2022-08-29 14:59:23","2022-08-29 14:59:33",348,3,NULL,NULL,2
21932,3148,9934,"2022-08-29 15:42:22","2022-08-29 15:42:42",99.52,3,NULL,NULL,2
21933,285581,9935,"2022-08-29 16:20:39","2022-08-29 16:20:49",185.4,3,NULL,NULL,2
21934,20085,9936,"2022-08-29 17:01:19","2022-08-29 17:01:51",121.75,3,NULL,NULL,2
21935,3225,9937,"2022-08-29 17:10:09","2022-08-29 17:10:18",99.02,3,NULL,NULL,2
21936,288599,9938,"2022-08-29 17:42:46","2022-08-29 17:42:56",99,3,NULL,NULL,2
21937,287688,9939,"2022-08-29 17:48:45","2022-08-29 17:48:54",174,3,NULL,NULL,2
21938,159772,9940,"2022-08-29 18:55:08","2022-08-29 18:55:17",99,3,NULL,NULL,2
21939,288484,9941,"2022-08-29 20:05:27","2022-08-29 20:05:37",223.31,3,NULL,NULL,2
21940,2136,9942,"2022-08-29 20:31:56","2022-08-29 20:32:05",99,3,NULL,NULL,2
21942,2684,9943,"2022-08-30 00:08:30","2022-08-30 00:08:40",99.02,3,NULL,NULL,2
21944,288663,NULL,"2022-08-30 03:35:29","2022-08-30 03:35:39",240.61,3,NULL,NULL,3
21945,275389,8931,"2022-08-30 04:20:33","2022-08-30 04:20:44",25.2,3,NULL,NULL,0
21946,288392,9944,"2022-08-30 06:20:38","2022-08-30 06:21:00",43.56,3,NULL,NULL,0
21947,282954,9704,"2022-08-30 07:00:32","2022-08-30 07:00:44",36,3,NULL,NULL,0
21948,159071,8934,"2022-08-30 07:40:33","2022-08-30 07:40:43",36,3,NULL,NULL,0
21949,166657,5312,"2022-08-30 08:01:17","2022-08-30 08:01:21",197.35,1,NULL,NULL,2
21951,288690,9945,"2022-08-30 09:02:22","2022-08-30 09:02:32",184.44,3,NULL,NULL,2
21952,288702,9946,"2022-08-30 10:37:18","2022-08-30 10:37:38",229.55,3,717679788,"2022-09-05 11:38:21",2
21953,160610,9203,"2022-08-30 12:40:38","2022-08-30 12:40:49",36.18,3,NULL,NULL,0
21954,265906,8406,"2022-08-30 16:00:44","2022-08-30 16:00:57",36,3,NULL,NULL,0
21955,275158,8994,"2022-08-30 17:20:47","2022-08-30 17:20:58",18,3,NULL,NULL,0
21956,288771,9948,"2022-08-30 18:17:11","2022-08-30 18:17:20",184.44,3,727049314,"2022-09-26 13:36:15",2
21957,161122,9949,"2022-08-30 18:18:02","2022-08-30 18:18:11",99,3,NULL,NULL,2
21958,288140,9950,"2022-08-30 19:16:02","2022-08-30 19:16:12",206.51,3,NULL,NULL,2
21959,288753,9951,"2022-08-30 19:22:06","2022-08-30 19:22:15",36,3,713604355,"2022-08-31 13:06:33",0
21960,253904,9952,"2022-08-30 19:59:51","2022-08-30 20:00:00",98.96,3,717679823,"2022-09-05 11:39:31",2
21961,1151,9710,"2022-08-30 20:00:48","2022-08-30 20:01:00",35.98,3,NULL,NULL,0
21962,269534,9953,"2022-08-30 20:14:47","2022-08-30 20:14:56",98.96,3,NULL,NULL,2
21963,145230,9954,"2022-08-30 20:18:22","2022-08-30 20:18:31",99,3,NULL,NULL,2
21964,11327,9955,"2022-08-30 21:09:43","2022-08-30 21:09:53",99,3,NULL,NULL,2
21965,288791,9956,"2022-08-30 21:56:34","2022-08-30 21:56:54",122.56,3,NULL,NULL,2
21966,288793,9957,"2022-08-30 22:13:43","2022-08-30 22:13:52",44.21,3,NULL,NULL,0
21967,288637,9958,"2022-08-30 23:19:59","2022-08-30 23:20:09",27,3,NULL,NULL,0
21968,288808,9959,"2022-08-31 01:00:19","2022-08-31 01:00:28",184.44,3,NULL,NULL,2
21969,63294,9960,"2022-08-31 02:59:12","2022-08-31 02:59:22",99,3,NULL,NULL,2
21970,288505,9961,"2022-08-31 03:48:18","2022-08-31 03:48:27",184.44,3,NULL,NULL,2
21971,4723,9962,"2022-08-31 04:14:38","2022-08-31 04:14:47",99,3,NULL,NULL,2
21972,1702,9963,"2022-08-31 04:53:38","2022-08-31 04:53:48",99,3,NULL,NULL,2
21973,161201,9964,"2022-08-31 06:17:17","2022-08-31 06:17:27",99,3,NULL,NULL,2
21974,5782,9965,"2022-08-31 08:10:05","2022-08-31 08:10:18",99.12,3,NULL,NULL,2
21975,1490,1487,"2022-08-31 08:13:12","2022-08-31 08:13:12",200.35,1,NULL,NULL,2
21976,166728,5322,"2022-08-31 08:13:51","2022-08-31 08:13:51",156.75,1,NULL,NULL,2
21977,7695,1488,"2022-08-31 08:14:27","2022-08-31 08:14:27",140.01,1,NULL,NULL,2
21978,4404,5321,"2022-08-31 08:16:07","2022-08-31 08:16:07",104.94,1,NULL,NULL,2
21979,166680,5317,"2022-08-31 08:16:15","2022-08-31 08:16:16",187.38,1,NULL,"2022-09-12 11:21:07",2
